ID,Label,Entity Text,是否修改
69645,DIS,酸痛麻木,
69646,DIS,或外伤风湿者骨折及软组织损伤中后期,
69647,DIS,或骨科手术后已能解除外固定,
69648,DIS,作功能锻炼者,
69649,PRE,骨科外洗二万,
69650,DIS,损伤后期肢体冷痛,
69651,DIS,关节不利风寒湿邪侵注,
69652,DIS,局部遇冷则痛增,
69653,DIS,得温稍适的痹症,
69654,PRE,骨补丸,
69655,MED,黄狗脊骨,
69656,PRE,骨质增生丸,
69657,MED,鹿衔草,
69658,DIS,肥大性脊椎炎,
69659,DIS,关节间游离体,
69660,DIS,骨刺,
69661,DIS,以及筋骨受伤后未能很好修复,
69662,DIS,而致经常性酸痛者,
69663,PRE,骨髓丸,
69664,MED,牛骨髓,
69665,DIS,白血病,
69666,LIT,锦方汇集,
69667,PRE,骨鲠千捶膏,
69668,MED,陈米醋量药用,
69669,DIS,骨鲠咽喉,
69670,PRE,高丽清心丸,
69671,DIS,头痛齿痛,
69672,DIS,齿龈肿痛,
69673,DIS,唇焦口臭,
69674,DIS,结膜肿痛,
69675,DIS,头热眩晕,
69676,DIS,便秘尿赤,
69677,DIS,鼻干耳鸣,
69678,DIS,以及小儿疹后毒热不净,
69679,PRE,高堂丸,
69680,MED,灶突中墨,
69681,MED,梁上尘,
69682,DIS,伤寒苦渴,
69683,DIS,烦满欲死,
69684,PRE,高枕无忧散,
69685,MED,半夏白茯苓,
69686,DIS,痰涎内阻,
69687,DIS,昼夜不睡,
69688,PRE,高粘除秘授消散败毒万应灵膏,
69689,DIS,消散败毒主,
69690,PRE,高良姜丸,
69691,DIS,两膝疼痛,
69692,PRE,高良姜十味散,
69693,DIS,肠胃中冷热不调,
69694,DIS,病根痼结,
69695,DIS,诸痢暂愈还发,
69696,PRE,高良姜散,
69697,DIS,小儿冷伤,
69698,DIS,腹胀气闷,
69699,PRE,高良姜理中丸,
69700,PRE,高良姜粥,
69701,MED,羊脊骨,
69702,DIS,脾胃冷气,
69703,PRE,高良姜羊肉汤,
69704,DIS,寒疝心腹痛,
69705,DIS,及胁肋里急,
69706,PRE,高良姜酒,
69707,DIS,转筋气急,
69708,PRE,高良苦三味饮子,
69709,DIS,湿霍乱,
69710,DIS,吐痢无限,
69711,PRE,鬼仙丹,
69712,DIS,男子嗜欲太过,
69713,DIS,精血不固而多热,
69714,PRE,鬼代丹,
69715,DIS,打着不痛主,
69716,PRE,鬼代散,
69717,PRE,鬼哭丹,
69718,MED,新绿豆,
69719,DIS,疟疾不问1日1发,
69720,DIS,间日1发或3日者,
69721,DIS,多寒少寒,
69722,DIS,多热少热,
69723,DIS,渴欲饮冷者,
69724,PRE,鬼哭散,
69725,MED,黄丹半钱匕,
69726,DIS,瘅疟但热不寒,
69727,PRE,鬼哭饮子,
69728,MED,东引桃枝,
69729,DIS,一切劳,
69730,PRE,鬼头顶,
69731,DIS,4日两头疟,
69732,DIS,哮病,
69733,PRE,鬼疟神效丸,
69734,MED,猢狲头骨,
69735,PRE,鬼督邮丸,
69736,DIS,恶注心痛闷绝,
69737,PRE,鬼箭丸,
69738,DIS,妇人血脉不通,
69739,DIS,欲变成劳,
69740,DIS,肤肤消瘦,
69741,PRE,鬼箭散,
69742,DIS,脬转,
69743,PRE,鬼箭汤,
69744,DIS,累医不效,
69745,PRE,鬼箭羽丸,
69746,PRE,鬼箭羽十味丸,
69747,DIS,疟疾经用吐利后,
69748,DIS,其源尚在,
69749,DIS,如更吐利,
69750,DIS,又虑尫赢者,
69751,PRE,鬼箭羽散,
69752,DIS,终身水肿,
69753,DIS,四肢细,
69754,DIS,腹坚如石,
69755,DIS,小劳即苦足胫肿,
69756,DIS,小饮食便气急,
69757,PRE,鬼箭羽汤,
69758,DIS,产后血气不散,
69759,DIS,攻心腹刺痛,
69760,PRE,鬼胆丸,
69761,DIS,远年日近诸般积物,
69762,PRE,鬼臼丸,
69763,DIS,鬼疰等,
69764,PRE,鬼臼汁,
69765,MED,生鬼臼,
69766,DIS,黑黄,
69767,PRE,鬼臼浆,
69768,MED,鬼臼叶,
69769,PRE,鬼见愁,
69770,MED,砒霜皂子大,
69771,DIS,乳奶婴小患疟,
69772,DIS,无计可治者,
69773,PRE,鬼针散,
69774,MED,鬼针草苗,
69775,MED,鼠粘草根,
69776,DIS,割甲侵肉不愈,
69777,PRE,鳜胆煎,
69778,MED,鳜鱼胆,
69779,DIS,一切骨鲠或竹木刺喉中不下,
69780,PRE,鸽粪包,
69781,MED,鸽粪,
69782,DIS,传尸劳病,
69783,PRE,鸽粪散,
69784,DIS,小儿口中及诸处生疳疮,
69785,PRE,鹘突羹,
69786,MED,鲫鱼半斤,
69787,DIS,脾胃气冷,
69788,DIS,虚弱乏力,
69789,PRE,鹳肝丹,
69790,MED,老鹳鸟,
69791,DIS,翻胃膈食,
69792,PRE,鹳骨丸,
69793,DIS,邪气流注闷绝,
69794,DIS,时复发作,
69795,DIS,寒热淋沥,
69796,DIS,或腹痛胀满,
69797,PRE,鼓子花散,
69798,MED,深色鼓子花,
69799,MED,秦椒半斤,
69800,DIS,变白发为黑发主,
69801,PRE,鼓皮散,
69802,MED,鼓皮,
69803,DIS,下血如鸡肝,
69804,DIS,昼夜不绝,
69805,DIS,脏腑败坏,
69806,DIS,待死而已者,
69807,PRE,鼓皮汤,
69808,DIS,腹内如石,
69809,DIS,变易无常,
69810,PRE,鼓皮醋涂方,
69811,MED,鼓皮手许大,
69812,PRE,鼓神汤,
69813,DIS,疰夏,
69814,PRE,鼓胀丹,
69815,PRE,鼓腹遇仙丹,
69816,MED,白丑头末,
69817,PRE,龟头丸,
69818,MED,死龟头,
69819,MED,小猬皮,
69820,DIS,小儿因泻利,
69821,DIS,及冷搏积久,
69822,DIS,脱肛下出,
69823,DIS,不能返收,
69824,DIS,肠中疼而不得入,
69825,PRE,龟头散,
69826,MED,龟头,
69827,DIS,小儿大肠虚冷,
69828,DIS,久脱肛,
69829,PRE,龟柏丸,
69830,DIS,并治麻风疮痒见血,
69831,PRE,龟柏姜栀丸,
69832,DIS,或时腹痛,
69833,PRE,龟樗丸,
69834,DIS,湿痰腰痛,
69835,PRE,龟版丸,
69836,DIS,妇人经水来而过多不止,
69837,PRE,龟版散,
69838,MED,红粉,
69839,DIS,诸般疮疖,
69840,DIS,浸淫不已,
69841,DIS,阴虚蒸热,
69842,DIS,午后发烧,
69843,DIS,久嗽痰盛,
69844,DIS,妇女症瘕血块,
69845,PRE,龟甲散,
69846,MED,龟甲木通远志菖蒲,
69847,PRE,龟甲汤,
69848,DIS,中风手足不随,
69849,DIS,或经脉挛急,
69850,PRE,龟肉丸,
69851,DIS,瘦怯妇人虚寒者,
69852,LIT,宋氏女科秘书,
69853,PRE,龟肉臛,
69854,MED,龟肉,
69855,MED,麞肉,
69856,PRE,龟背丸,
69857,MED,杏仁木通,
69858,MED,桑白皮甜葶苈朴消,
69859,MED,制枳壳等分,
69860,DIS,饮热伤肺,
69861,DIS,肺气胀满,
69862,DIS,而成龟胸,
69863,LIT,永类钤方7,
69864,PRE,龟背散,
69865,DIS,儿生不能护背,
69866,DIS,客风入脊,
69867,DIS,或坐早伛偻背高,
69868,DIS,肺受热气胀满,
69869,DIS,或乳母食五辛,
69870,DIS,饮热伤肺而致龟胸,
69871,PRE,龟蛇散,
69872,MED,雄蛇壳,
69873,MED,大麦灰,
69874,MED,老榆树皮,
69875,DIS,火烫伤异常疼痛,
69876,DIS,发泡腐烂,
69877,PRE,龟蛎神膏,
69878,MED,龟膏,
69879,DIS,气虚亡阳,
69880,PRE,龟蜡丹,
69881,DIS,对口疔疮,
69882,DIS,发背流注,
69883,DIS,无论初起将溃已溃者,
69884,PRE,龟豕膏,
69885,MED,杀猪心内之血,
69886,MED,龟版膏,
69887,DIS,胃气盛而每次饮食之时,
69888,DIS,头项至面与颈脖之间大汗淋漓,
69889,DIS,身又无恙,
69890,PRE,龟首种子丸,
69891,MED,大龟首,
69892,MED,真锁阳,
69893,DIS,男子无子,
69894,LIT,齐氏医案,
69895,PRE,龟鳖地黄汤,
69896,DIS,骨痨（骨与关节结核）阴虚者,
69897,LIT,历代名医良方注释,
69898,PRE,龟鹿固本丸,
69899,DIS,补养精血,
69900,DIS,固精益肾主,
69901,PRE,龟鹿桂枝汤,
69902,MED,龟腹版,
69903,DIS,带下虚寒,
69904,LIT,女科证治约旨,
69905,PRE,龟鹿滋肾丸,
69906,PRE,龟鹿补冲汤,
69907,DIS,致生崩漏,
69908,DIS,骤然下血,
69909,DIS,先红后淡,
69910,DIS,气短神疲,
69911,PRE,龟鹿补肾丸,
69912,DIS,肾亏精冷,
69913,DIS,性欲减退,
69914,DIS,夜多小便,
69915,DIS,健忘失眠,
69916,PRE,龟鹿饮,
69917,DIS,立而行房,
69918,DIS,伤骨耗髓,
69919,PRE,龟龄丸,
69920,MED,茴香炭,
69921,PRE,亥药,
69922,DIS,开关窍,
69923,DIS,降痰主,
69924,PRE,亥骨饮,
69925,MED,猪脊骨,
69926,MED,干姜半分,
69927,PRE,会仙救苦丹,
69928,DIS,骨鲠,
69929,PRE,会厌逐瘀汤,
69930,DIS,慢喉喑,
69931,DIS,喉痹等属气滞血瘀者,
69932,PRE,会厌逐瘀汤加味,
69933,DIS,少阴虚火,
69934,DIS,蒸腾上扰,
69935,DIS,咽喉瘀滞,
69936,LIT,郭智荣方,
69937,PRE,会毒散,
69938,PRE,会稽赖分常山汤,
69939,MED,甘竹叶,
69940,PRE,会脓散,
69941,DIS,腹中肿毒,
69942,PRE,会通灵应膏,
69943,PRE,何人饮,
69944,MED,煨生姜,
69945,DIS,疟疾久发不止,
69946,DIS,寒热时作,
69947,DIS,稍劳即发,
69948,DIS,食少自汗,
69949,DIS,脉缓大而虚者,
69950,PRE,何仙姑庆世丹,
69951,DIS,一切危疾,
69952,DIS,及瘫痪痛楚,
69953,DIS,久在床褥,
69954,DIS,或五脏不安,
69955,DIS,口干气虚,
69956,DIS,神乱,
69957,DIS,毛发焦枯,
69958,DIS,居体不安,
69959,DIS,或寝寐不安,
69960,PRE,何膝煎,
69961,DIS,阴疟日久,
69962,DIS,血癖积于左胁下,
69963,PRE,何首乌圆,
69964,DIS,补暖腑脏,
69965,DIS,祛逐风冷,
69966,DIS,利腰膝,
69967,DIS,黑髭发,
69968,DIS,驻颜容,
69969,PRE,何首乌汤,
69970,DIS,湿热风毒,
69971,DIS,遍身脓窠,
69972,DIS,黄水淋漓,
69973,DIS,肌肉破烂,
69974,PRE,何首乌洗汤,
69975,DIS,疥癣满身,
69976,DIS,疮不可疗者,
69977,PRE,何首乌煎丸,
69978,DIS,一切风攻,
69979,DIS,遍身麻木,
69980,DIS,风劳气疾,
69981,PRE,何首乌煨鸡,
69982,MED,雌鸡,
69983,MED,料酒各适量,
69984,DIS,适用于子宫脱垂,
69985,PRE,何首乌膏,
69986,DIS,或破或不破,
69987,DIS,下至胸前者,
69988,PRE,侯氏黑散,
69989,DIS,心中恶寒不足者,
69990,PRE,化(匿虫)丸,
69991,MED,陈艾,
69992,DIS,谷道微痒,
69993,DIS,粪后蛆虫,
69994,PRE,化(疒咅)清肺汤,
69995,MED,香青蒿,
69996,DIS,湿温病臂和腹部等处出现白痞,
69997,DIS,大便液秽如浆色,
69998,DIS,小便浑浊如滑石粉,
69999,PRE,化(疒番)锭,
70000,DIS,湿毒阴痒,
70001,DIS,阴疼,
70002,DIS,白带不止,
70003,DIS,淋漓不尽,
70004,PRE,化丝汤,
70005,DIS,肾中之火上冲咽喉,
70006,DIS,心火相刑肺金,
70007,DIS,痰中吐血如血丝,
70008,DIS,日间则少,
70009,DIS,夜间则多,
70010,DIS,多不能眠,
70011,PRE,化丹汤,
70012,MED,麻黄青木香,
70013,MED,薄桂石膏末,
70014,DIS,发热烦啼,
70015,PRE,化乳丹,
70016,DIS,妇人产后气血不足,
70017,DIS,数日绝无点滴之乳,
70018,PRE,化乳汤,
70019,MED,生绵耆,
70020,MED,炙绵耆,
70021,PRE,化云汤,
70022,DIS,邪热内蕴,
70023,DIS,郁而不发,
70024,DIS,身中如红云一片者,
70025,PRE,化便丹,
70026,PRE,化元汤,
70027,MED,黄芩钱半,
70028,DIS,病后邪热未净,
70029,DIS,而适见经水致热入血室者,
70030,PRE,化凝汤,
70031,DIS,凝滞不通,
70032,DIS,遍身骨痛,
70033,PRE,化凤膏,
70034,DIS,颈项结核成形及瘰疬,
70035,PRE,化块丸,
70036,DIS,痞块及血块,
70037,PRE,化块丹,
70038,DIS,命门火衰不能化物,
70039,DIS,积而成症瘕,
70040,PRE,化坚丸,
70041,MED,刺藜,
70042,MED,苏梗粉,
70043,DIS,肝经郁火,
70044,DIS,乳痰,
70045,DIS,及颈项失营,
70046,DIS,郁痰疬核,
70047,PRE,化坚油,
70048,MED,紫草根,
70049,DIS,烫烧伤后大面积增生性瘢痕,
70050,DIS,红斑落屑角化性皮肤病,
70051,PRE,化坚膏,
70052,MED,瓦茎,
70053,MED,活脚鱼,
70054,DIS,肚腹坚,
70055,DIS,或浮起有形,
70056,DIS,或满腹行走,
70057,DIS,心胸胀闷,
70058,DIS,气胀吼喘,
70059,LIT,天津市固有成方统一配本,
70060,PRE,化寸白虫为水方,
70061,PRE,化息散,
70062,DIS,鼻息,
70063,PRE,化散汤,
70064,DIS,痒时难忍,
70065,DIS,言语糊涂,
70066,DIS,声音闭塞,
70067,PRE,化斑散,
70068,MED,知母等分,
70069,DIS,小儿疮斑,
70070,PRE,化斑解毒汤加减,
70071,DIS,漆气辛热,
70072,DIS,客于肌腠,
70073,DIS,化热成毒,
70074,LIT,董智良方,
70075,PRE,化毒丸,
70076,LIT,脚气钩要,
70077,LIT,梅疬新书,
70078,PRE,化毒为水内托散,
70079,DIS,对口恶疔疮,
70080,DIS,百种无名无头歹疮,
70081,LIT,皆效方,
70082,PRE,化毒成浆汤,
70083,DIS,在四朝五朝,
70084,PRE,化毒托里散,
70085,DIS,咽喉风热上攻急闭,
70086,DIS,腮颊肿痛,
70087,DIS,并双蛾,
70088,DIS,单蛾,
70089,DIS,结喉,
70090,PRE,化毒排脓内托散,
70091,DIS,诸般疮肿,
70092,PRE,化毒救生丹,
70093,DIS,头面无故生疮,
70094,DIS,第1日头面重如山,
70095,DIS,2日即青紫,
70096,DIS,3日身亦青紫,
70097,PRE,化毒散血拔毒散,
70098,MED,内消,
70099,MED,脚莲,
70100,DIS,一应诸恶疮并脚疾,
70101,PRE,化毒散软膏,
70102,MED,祛湿药膏,
70103,DIS,脓疱疮(黄水疮),
70104,DIS,多发性毛囊炎(发际疮),
70105,DIS,疖痈,
70106,DIS,及体表感染初起,
70107,PRE,化毒桂枝汤,
70108,DIS,缩脚肠痈,
70109,PRE,化毒海上方,
70110,MED,鲜苦参,
70111,DIS,血滞成瘕,
70112,DIS,满腹行走,
70113,DIS,古怪异物,
70114,PRE,化毒消疣汤,
70115,DIS,外感风毒,
70116,DIS,内动肝火,
70117,PRE,化毒消肿托里散,
70118,DIS,乳骨痈,
70119,DIS,疔疮肿毒,
70120,DIS,及一切恶疮疖,
70121,PRE,化毒漏芦饮,
70122,DIS,喉外生痈,
70123,PRE,化毒生肌散,
70124,MED,炒乳香,
70125,DIS,产门外生疮,
70126,DIS,兼治诸疮,
70127,PRE,化毒神丹,
70128,DIS,中毒腹泻,
70129,DIS,腹痛不可止,
70130,DIS,几不欲生,
70131,DIS,肛痛如割,
70132,DIS,大泻倾盆者,
70133,PRE,化毒胶,
70134,DIS,痘疮外溢或抓破,
70135,DIS,及带火收靥,
70136,DIS,火毒内溃,
70137,DIS,靥厚而高耸者,
70138,PRE,化毒膏,
70139,MED,出衣粉,
70140,DIS,牙痛腮肿,
70141,PRE,化毒解毒汤,
70142,MED,连翘子,
70143,PRE,化毒除湿汤,
70144,MED,川通草,
70145,PRE,化毒饮,
70146,DIS,腹痈,
70147,DIS,初起小腹肿痛,
70148,DIS,急胀,
70149,PRE,化毒饮子,
70150,DIS,腿痈,
70151,DIS,七情拂郁而发,
70152,PRE,化气丸,
70153,MED,枳壳槟榔,
70154,DIS,远年日久,
70155,DIS,茶酒气食,
70156,DIS,过度成积,
70157,PRE,化气四物汤,
70158,PRE,化气散,
70159,MED,台乌,
70160,DIS,诸食积并宿食不消,
70161,PRE,化气汤,
70162,MED,蓬莪茂,
70163,DIS,又治心脾疼痛,
70164,DIS,丈夫小肠气,
70165,DIS,妇人脾血气,
70166,PRE,化气沉香汤,
70167,PRE,化气调经汤,
70168,MED,牡蛎天花粉,
70169,DIS,流注疬,
70170,PRE,化水丹,
70171,DIS,手足少阴渴饮不止或心痛者,
70172,PRE,化水汤,
70173,DIS,湿热之气结成,
70174,DIS,脚板下忽生二指,
70175,PRE,化沙汤,
70176,DIS,肾火煎熬而成砂石淋,
70177,PRE,化浊汤,
70178,MED,川朴钱半,
70179,MED,杜藿梗,
70180,MED,青子芩钱半,
70181,MED,佩兰叶,
70182,MED,淡豆豉钱半,
70183,MED,焦山栀钱半,
70184,DIS,乃湿遏热伏,
70185,DIS,又夹酸冷油甜,
70186,DIS,猝成霍乱,
70187,DIS,欲吐不得吐,
70188,DIS,欲泻不得泻,
70189,DIS,眩冒烦躁,
70190,DIS,肠中绞痛,
70191,DIS,甚则肢厥转筋,
70192,DIS,服飞马金丹,
70193,DIS,俟吐后,
70194,DIS,泻后者,
70195,PRE,化涎丸,
70196,DIS,胞络涎盛,
70197,PRE,化涎半夏辰砂丸,
70198,MED,皂半,
70199,PRE,化涎散,
70200,DIS,热痰咽喉干燥,
70201,DIS,或塞或壅,
70202,DIS,咳唾稠浊,
70203,DIS,面目热赤,
70204,PRE,化涎水银丸,
70205,MED,生黑豆末,
70206,PRE,化涎饼子,
70207,DIS,小儿风热涎盛,
70208,DIS,发喘咳嗽,
70209,PRE,化淫消毒汤,
70210,DIS,臊疳,
70211,PRE,化湿清火汤,
70212,DIS,湿热风火,
70213,DIS,上熏喉窍,
70214,DIS,咽痛身热,
70215,DIS,微汗烦渴,
70216,DIS,脉来浮缓或细数,
70217,PRE,化湿饮,
70218,DIS,任经湿热,
70219,DIS,致患丹毒,
70220,DIS,先从脐上起,
70221,PRE,化滞丸,
70222,DIS,脾肺气滞,
70223,DIS,水饮停积,
70224,DIS,膈痹口满,
70225,DIS,咳嗽涎壅,
70226,DIS,呕吐头昏,
70227,DIS,或痰痞气膈,
70228,DIS,阴阳不通并厥,
70229,DIS,口噤昏默,
70230,DIS,及恚怒气逆,
70231,DIS,饮食汤水,
70232,DIS,停聚胸膈成病,
70233,DIS,以致十膈五噎,
70234,PRE,化滞和中汤,
70235,DIS,脾胃弱,
70236,DIS,为饮食所伤,
70237,DIS,食不运化,
70238,PRE,化滞煎,
70239,DIS,胀满拒按,
70240,DIS,为实痛,
70241,PRE,化滞香薷饮,
70242,DIS,感暑下痢鲜血,
70243,PRE,化炎汤,
70244,DIS,肌肉热极,
70245,DIS,体上如鼠走,
70246,DIS,唇口反裂,
70247,DIS,久则缩入,
70248,DIS,遍身皮毛尽发红黑者,
70249,PRE,化生丸,
70250,MED,川楝半,
70251,DIS,小肠痛上连腰脊弯曲,
70252,DIS,痿黄,
70253,DIS,身不能直,
70254,PRE,化疔内消散,
70255,MED,贝母穿山甲蚤休,
70256,DIS,疔毒轻症,
70257,PRE,化疔救唇汤,
70258,DIS,反唇疔毒,
70259,PRE,化疔汤,
70260,MED,生荠苨,
70261,PRE,化疔漏芦汤,
70262,MED,漏芦钱半,
70263,DIS,鼻内生疔,
70264,PRE,化疠仙丹,
70265,DIS,湿热变化疠风,
70266,DIS,即大麻风,
70267,PRE,化疬丸,
70268,PRE,化疳丸,
70269,MED,虾蟆灰半,
70270,MED,谷精草灰,
70271,MED,砒黄半分槟榔,
70272,DIS,小儿脑疳久不愈,
70273,DIS,头面干枯,
70274,DIS,眼鼻生疮,
70275,DIS,壮热多渴,
70276,PRE,化疸汤,
70277,PRE,化疹汤,
70278,MED,牛蒡子钱半,
70279,MED,苦桔梗钱半,
70280,MED,竹叶钱半,
70281,DIS,秋令风温,
70282,DIS,暑热内蕴,
70283,DIS,欲发红疹者,
70284,PRE,化症丸,
70285,MED,猪牙皂荚半,
70286,DIS,妇人食症,
70287,DIS,腹胀气急,
70288,PRE,化症回生丹,
70289,MED,小茴炭,
70290,DIS,燥气深入下焦血分而成的症积,
70291,DIS,痛或不痛,
70292,DIS,妇女干血劳,
70293,DIS,属于实证,
70294,DIS,经来紫黑有块,
70295,DIS,产后瘀血腹痛,
70296,DIS,跌打损伤所致的头晕,
70297,DIS,腰痛而有瘀滞者,
70298,PRE,化症回生片,
70299,DIS,症积血痹,
70300,DIS,妇女干血痨,
70301,DIS,产后瘀血,
70302,DIS,少腹疼痛拒按,
70303,PRE,化痈汤,
70304,DIS,痈疽肿疡,
70305,PRE,化痒汤,
70306,DIS,内火郁结而不散,
70307,DIS,致胃肠中作痒,
70308,DIS,而无法搔扒者,
70309,PRE,化痞丹,
70310,DIS,消积块主,
70311,PRE,化痞反正膏,
70312,MED,红苋菜,
70313,DIS,诸般痞块积聚,
70314,DIS,寒热腹痛,
70315,DIS,胸膈痰饮,
70316,DIS,小儿大肚疳积,
70317,DIS,及痈疽未破,
70318,DIS,痰(疒串)等,
70319,PRE,化痞散,
70320,DIS,胃肠不调,
70321,DIS,痞满胀痛,
70322,DIS,腹大青筋,
70323,DIS,虫积食积,
70324,DIS,腹痛恶心,
70325,DIS,寐而惊啼或成疳疾,
70326,PRE,化痞方,
70327,MED,箱大黄,
70328,PRE,化痞消积膏,
70329,DIS,痞积气块,
70330,DIS,口内生疳,
70331,PRE,化痧宝花丸,
70332,DIS,暑湿感凉,
70333,DIS,寒热凝滞,
70334,DIS,食水搏郁,
70335,DIS,痧毒闭闷,
70336,DIS,神势昏乱,
70337,PRE,化痰健脾丸,
70338,DIS,脾胃弱而有痰者,
70339,PRE,化痰四物汤,
70340,DIS,痰壅不利,
70341,PRE,化痰定喘丸,
70342,DIS,因惊发喘,
70343,PRE,化痰延寿丸,
70344,DIS,痰喘中满,
70345,DIS,咽喉作声,
70346,DIS,或中风偏枯,
70347,LIT,海岳居士秘方,
70348,PRE,化痰延寿丹,
70349,DIS,咳嗽痰涎劳风心脾壅滞,
70350,DIS,痰涎盛多,
70351,DIS,嗌塞吐逆,
70352,DIS,或时昏愦酒痰食积,
70353,DIS,一切积气,
70354,PRE,化痰桔梗丸,
70355,PRE,化痰止嗽丸,
70356,DIS,暴感风嗽,
70357,PRE,化痰消食汤,
70358,DIS,胃癌早期,
70359,DIS,证属痰食交阻者症见食欲不振,
70360,DIS,厌恶肉食,
70361,DIS,中脘闷胀,
70362,DIS,泛吐粘痰,
70363,DIS,呕吐宿食,
70364,DIS,气味酸腐,
70365,DIS,脉弦滑或弦细,
70366,LIT,内科学,
70367,PRE,化痰消饮丸,
70368,PRE,化痰涎方,
70369,PRE,化痰清火丸,
70370,DIS,麻出之时,
70371,DIS,实热不宣,
70372,DIS,唇红舌赤,
70373,DIS,口鼻出血者,
70374,PRE,化痰清火汤,
70375,PRE,化痰清眩丸,
70376,DIS,运化失司,
70377,DIS,致湿聚生痰,
70378,DIS,阻于中州,
70379,DIS,升降失和,
70380,DIS,而致头晕目眩,
70381,PRE,化痰玉壶圆,
70382,DIS,及咳嗽痰盛,
70383,PRE,化痰生津噙化丸,
70384,DIS,胶痰,
70385,PRE,化痰膏,
70386,MED,生胆星,
70387,DIS,眼胞内痰核,
70388,PRE,化痰逐瘀散结汤,
70389,DIS,痰瘀相结,
70390,LIT,中医痰病学,
70391,PRE,化痰金丹,
70392,MED,元芩,
70393,DIS,肺热发烧,
70394,DIS,咽喉干痒,
70395,PRE,化痰铁刷丸,
70396,MED,白附子南星半夏白矾,
70397,DIS,肺痿吐脓,
70398,DIS,声如拽锯,
70399,PRE,化痰降火汤,
70400,DIS,阴虚痰火,
70401,PRE,化痰饮,
70402,DIS,痰在上焦,
70403,DIS,痰盛闭塞作痛,
70404,PRE,化瘀丸,
70405,DIS,肝郁血瘀证面部色素沉着,
70406,DIS,四肢皮肤有紫红色结节性皮疹,
70407,DIS,慢性紫红斑片,
70408,DIS,胁胀,
70409,DIS,月经提前,
70410,DIS,经血有血块,
70411,DIS,痛经等,
70412,DIS,舌薄黄苔,
70413,DIS,可有瘀斑常用于黄褐斑,
70414,DIS,女子颜面黑皮病,
70415,DIS,酒渣,
70416,DIS,多发性神经纤维瘤等,
70417,PRE,化瘀丹,
70418,PRE,化瘀四物汤,
70419,DIS,产妇血虚气滞,
70420,DIS,瘀血留结,
70421,DIS,恶露不能遽净焉,
70422,PRE,化瘀散,
70423,DIS,杖后瘀毒上攻,
70424,DIS,一切蓄瘀作痛,
70425,PRE,化瘀方,
70426,MED,枳壳钱半,
70427,DIS,以致败血渗入大肠而利鲜血者,
70428,DIS,及腹中刺痛,
70429,DIS,但里不急,
70430,DIS,后不重者,
70431,PRE,化瘀止痛酒,
70432,DIS,为跌打损伤,
70433,DIS,瘀血在腹,
70434,DIS,疼痛难忍的绝妙方剂,
70435,PRE,化瘀止血方,
70436,DIS,血瘀崩漏,
70437,PRE,化瘀止血汤,
70438,DIS,胃脘血瘀吐血,
70439,DIS,血色紫,
70440,DIS,挟有瘀块,
70441,DIS,多伴胃脘刺痛,
70442,DIS,疼处固定,
70443,DIS,面色暗晦,
70444,PRE,化瘀汤,
70445,DIS,妇人血瘀形成,
70446,DIS,在脐腹之下,
70447,DIS,作痛喜按,
70448,DIS,身体素虚者,
70449,PRE,化瘀洗方,
70450,DIS,一切伤后血络不活,
70451,DIS,筋缩作痛,
70452,PRE,化瘀清散汤,
70453,MED,杭菊,
70454,DIS,瘀热,
70455,LIT,李润民方,
70456,PRE,化瘀理膈丹,
70457,MED,鸭胆子,
70458,DIS,力小任重,
70459,DIS,努力太过,
70460,DIS,以致血瘀膈上,
70461,DIS,常觉短气,
70462,DIS,若吐血未愈者,
70463,DIS,多服补药或凉药,
70464,DIS,或多用诸药炭强止其血,
70465,DIS,亦可有此病,
70466,PRE,化瘀解毒汤,
70467,MED,京赤芍,
70468,DIS,湿热郁积,
70469,PRE,化瘀通经散,
70470,DIS,症瘕坚结,
70471,DIS,及月事不通,
70472,PRE,化瘀通络洗剂,
70473,DIS,上肢骨折脱位后期,
70474,DIS,筋络挛缩酸痛者,
70475,PRE,化瘤丹,
70476,DIS,诸瘤,
70477,PRE,化瘤膏,
70478,DIS,肉中肿起,
70479,DIS,生瘤渐大,
70480,PRE,化瘿丹,
70481,MED,昆布泽泻连翘,
70482,DIS,瘿瘰,
70483,PRE,化癌煎,
70484,DIS,一切癌疮,
70485,PRE,化癖丹,
70486,DIS,消积聚主,
70487,PRE,化癖千锤膏,
70488,MED,黄香,
70489,MED,绿豆半斤,
70490,DIS,小儿大人内有积块,
70491,DIS,发热口臭,
70492,PRE,化癖如神散,
70493,DIS,痞块积聚,
70494,PRE,化癖膏,
70495,MED,好黄丹半斤,
70496,DIS,癖疾,
70497,PRE,化癖金丹,
70498,DIS,积癖,
70499,PRE,化癣神丹,
70500,DIS,咽门生喉癣,
70501,DIS,喉咙疼痛,
70502,PRE,化石汤,
70503,DIS,溺中有沙石,
70504,DIS,疼痛欲死,
70505,DIS,用尽气力始得溺出而后快,
70506,PRE,化硬散,
70507,PRE,化积串,
70508,MED,罗苏,
70509,DIS,大便清,
70510,PRE,化积保中丸,
70511,MED,干漆炭,
70512,MED,瓦楞子灰,
70513,DIS,脏腑营卫之气不和,
70514,DIS,致痰积,
70515,DIS,食积结滞肠胃隐曲之地,
70516,DIS,窒碍流行之气,
70517,DIS,于心腹胁腋间为痛,
70518,DIS,形神枯萎,
70519,PRE,化积健脾汤,
70520,DIS,儿有积滞,
70521,DIS,夜间身热,
70522,DIS,肚热尤甚,
